"covariateId","covariateName","analysisId","conceptId"
4058591502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of total knee arthroplasty, all components",502,4058591
4289545502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of caliper tongs of skull with synchronous skeletal traction",502,4289545
2002225502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of arteriovenous fistula",502,2002225
2001431502,"procedure_occurrence during day -365 through 0 days relative to index: Injection into thoracic cavity",502,2001431
4103396502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of ruptured aneurysm of abdominal aorta involving iliac vessels with graft",502,4103396
2001358502,"procedure_occurrence during day -365 through 0 days relative to index: Open biopsy of lung",502,2001358
2000030502,"procedure_occurrence during day -365 through 0 days relative to index: Computer assisted surgery with CT/CTA",502,2000030
4272410502,"procedure_occurrence during day -365 through 0 days relative to index: Debridement",502,4272410
2003402502,"procedure_occurrence during day -365 through 0 days relative to index: Unilateral repair of inguinal hernia, not otherwise specified",502,2003402
4063754502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of dura of middle fossa of cranium",502,4063754
2007952502,"procedure_occurrence during day -365 through 0 days relative to index: Manual reduction of hernia",502,2007952
4115340502,"procedure_occurrence during day -365 through 0 days relative to index: Arterial bypass using vein graft",502,4115340
2003491502,"procedure_occurrence during day -365 through 0 days relative to index: Reopening of recent laparotomy site",502,2003491
2006900502,"procedure_occurrence during day -365 through 0 days relative to index: Phlebography of other intrathoracic veins using contrast material",502,2006900
2002607502,"procedure_occurrence during day -365 through 0 days relative to index: Other gastroenterostomy without gastrectomy",502,2002607
2002175502,"procedure_occurrence during day -365 through 0 days relative to index: Venous cutdown",502,2002175
4098191502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement of tricuspid valve",502,4098191
4022805502,"procedure_occurrence during day -365 through 0 days relative to index: Live donor renal transplant",502,4022805
2003289502,"procedure_occurrence during day -365 through 0 days relative to index: Endoscopic insertion of stent (tube) into bile duct",502,2003289
42739548502,"procedure_occurrence during day -365 through 0 days relative to index: Sedation with or without analgesia (conscious sedation); intravenous, intramuscular or inhalation (Deprecated)",502,42739548
2006230502,"procedure_occurrence during day -365 through 0 days relative to index: Amputation through foot",502,2006230
2001351502,"procedure_occurrence during day -365 through 0 days relative to index: Bronchoscopy through artificial stoma",502,2001351
2005116502,"procedure_occurrence during day -365 through 0 days relative to index: Local excision of lesion or tissue of bone, tarsals and metatarsals",502,2005116
2211650502,"procedure_occurrence during day -365 through 0 days relative to index: Transcatheter retrieval, percutaneous, of intravascular foreign body (eg, fractured venous or arterial catheter), radiological supervision and interpretation",502,2211650
4139389502,"procedure_occurrence during day -365 through 0 days relative to index: Endoscopic transaxillary thoracic sympathectomy",502,4139389
2001581502,"procedure_occurrence during day -365 through 0 days relative to index: Revision or relocation of cardiac device pocket",502,2001581
2007608502,"procedure_occurrence during day -365 through 0 days relative to index: Application of other cast",502,2007608
2002306502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of inguinal lymph node",502,2002306
2414397502,"procedure_occurrence during day -365 through 0 days relative to index: Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: An expanded problem focused history; An expanded problem focused examination; Medical decision making of low",502,2414397
2109118502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of large intestine (colorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture (single or multiple perforations); without colostomy",502,2109118
4030170502,"procedure_occurrence during day -365 through 0 days relative to index: Evaluation AND/OR management - established patient",502,4030170
2002871502,"procedure_occurrence during day -365 through 0 days relative to index: Other repair of intestine",502,2002871
4232568502,"procedure_occurrence during day -365 through 0 days relative to index: Planned tracheostomy",502,4232568
2006876502,"procedure_occurrence during day -365 through 0 days relative to index: Angiocardiography, not otherwise specified",502,2006876
4170212502,"procedure_occurrence during day -365 through 0 days relative to index: Arthrotomy of wrist joint for synovectomy",502,4170212
4201719502,"procedure_occurrence during day -365 through 0 days relative to index: Primary decompression of thoracic spine",502,4201719
4270222502,"procedure_occurrence during day -365 through 0 days relative to index: Hepatectomy, total left lobectomy",502,4270222
42733801502,"procedure_occurrence during day -365 through 0 days relative to index: Confirmatory consultation for a new or established patient, which requires these three key components: a problem focused history; a problem focused examination; and straightforward medical decision making. Counseling and/or coordination of... (Deprecated)",502,42733801
4286271502,"procedure_occurrence during day -365 through 0 days relative to index: Major thoracotomy with cardiac massage",502,4286271
2002129502,"procedure_occurrence during day -365 through 0 days relative to index: Interruption of the vena cava",502,2002129
2008374502,"procedure_occurrence during day -365 through 0 days relative to index: Therapeutic leukopheresis",502,2008374
4071118502,"procedure_occurrence during day -365 through 0 days relative to index: Creation of omental flap",502,4071118
2001444502,"procedure_occurrence during day -365 through 0 days relative to index: Open heart valvuloplasty of mitral valve without replacement",502,2001444
4243952502,"procedure_occurrence during day -365 through 0 days relative to index: Partial excision of vertebra of lumbar region",502,4243952
2000032502,"procedure_occurrence during day -365 through 0 days relative to index: Computer assisted surgery with fluoroscopy",502,2000032
4258535502,"procedure_occurrence during day -365 through 0 days relative to index: Thoracoscopy with removal of intrapleural fibrin deposit",502,4258535
4087760502,"procedure_occurrence during day -365 through 0 days relative to index: Bypass gastroenterostomy",502,4087760
4259286502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of umbilical hernia",502,4259286
4081708502,"procedure_occurrence during day -365 through 0 days relative to index: Interventional radiology",502,4081708
2001546502,"procedure_occurrence during day -365 through 0 days relative to index: Pericardiectomy",502,2001546
2001513502,"procedure_occurrence during day -365 through 0 days relative to index: (Aorto)coronary bypass of four or more coronary arteries",502,2001513
2001512502,"procedure_occurrence during day -365 through 0 days relative to index: (Aorto)coronary bypass of three coronary arteries",502,2001512
2003326502,"procedure_occurrence during day -365 through 0 days relative to index: Closed [aspiration] [needle] [percutaneous] biopsy of pancreas",502,2003326
4259409502,"procedure_occurrence during day -365 through 0 days relative to index: Exploration of penetrating wound of chest",502,4259409
2102414502,"procedure_occurrence during day -365 through 0 days relative to index: Muscle, myocutaneous, or fasciocutaneous flap; lower extremity",502,2102414
2007086502,"procedure_occurrence during day -365 through 0 days relative to index: Continuous intra-arterial blood gas monitoring",502,2007086
2002643502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic procedures for creation of esophagogastric sphincteric competence",502,2002643
2003820502,"procedure_occurrence during day -365 through 0 days relative to index: Control of (postoperative) hemorrhage of bladder",502,2003820
2008083502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of thoracotomy tube or pleural cavity drain",502,2008083
4337385502,"procedure_occurrence during day -365 through 0 days relative to index: Exploration of carotid artery",502,4337385
2006002502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of lesion of tendon sheath of hand",502,2006002
4019338502,"procedure_occurrence during day -365 through 0 days relative to index: Reconstruction of axillary artery with vein graft",502,4019338
4042331502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on hip joint",502,4042331
2005179502,"procedure_occurrence during day -365 through 0 days relative to index: Total ostectomy, tarsals and metatarsals",502,2005179
4078521502,"procedure_occurrence during day -365 through 0 days relative to index: Manipulation",502,4078521
